"taxnum","case_num","charge","case_value","disposition"
"945951",NA,NA,NA,NA
"954097",NA,NA,NA,NA
"961914",NA,NA,NA,NA
"928337",NA,NA,NA,NA
"969937",NA,NA,NA,NA
"930649",NA,NA,NA,NA
"956882",NA,NA,NA,NA
"937912",NA,NA,NA,NA
"951967",NA,NA,NA,NA
"954098",NA,NA,NA,NA
"967987",NA,NA,NA,NA
"942124",NA,NA,NA,NA
"937024",NA,NA,NA,NA
"941229",NA,NA,NA,NA
"964341",NA,NA,NA,NA
"972085",NA,NA,NA,NA
"930650",NA,NA,NA,NA
"897957","2010-1962","WHILE ON DUTY, UTILIZED A MARKED RMP TO DRIVE TO A BRONX LOCATION, KNOWN TO THE DEPARTMENT, TO CONDUCT PERSONAL BUSINESS UNAUTHORIZED BY THE DEPARTMENT.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(15 day(s) )","PLEADED GUILTY"
"897957","2010-1962","WHILE ON-DUTY, FAILED TO MAKE ENTRIES IN HIS MEMOBOOK.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(15 day(s) )","PLEADED GUILTY"
"897957","2010-1962","ON SEVERAL OCCASIONS ENGAGED IN OFF-DUTY EMPLOYMENT WITHIN THREE HOURS OF THE START OF HIS TOUR.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(15 day(s) )","PLEADED GUILTY"
"924700",NA,NA,NA,NA
"959787",NA,NA,NA,NA
"957811",NA,NA,NA,NA
"953049",NA,NA,NA,NA
"906720",NA,NA,NA,NA
"969193",NA,NA,NA,NA
"930652",NA,NA,NA,NA
"943521",NA,NA,NA,NA
"968604",NA,NA,NA,NA
"959788",NA,NA,NA,NA
"935250",NA,NA,NA,NA
"955124",NA,NA,NA,NA
"924134","2014-11304","WHILE OFF-DUTY, DID WRONGFULLY OPERATE A MOTOR VEHICLE WHILE UNDER THE INFLUENCE OF AN INTOXICANT.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(31 day(s) )</i>, VACATION DAYS&nbsp;<i>(14 day(s) )","GUILTY"
"924134","2014-11304","WHILE OFF-DUTY, DID WRONGFULLY OPERATE A MOTOR VEHICLE WHILE HER ABILITY WAS IMPAIRED BY THE CONSUMPTION OF ALCOHOL.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(31 day(s) )</i>, VACATION DAYS&nbsp;<i>(14 day(s) )","GUILTY"
"924134","2014-11304","WHILE OFF-DUTY, DID REFUSE TO SUBMIT TO A BREATH TEST.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(31 day(s) )</i>, VACATION DAYS&nbsp;<i>(14 day(s) )","GUILTY"
"924134","2014-11304","WHILE OFF-DUTY, DID CONSUME AN INTOXICANT TO THE EXTENT THAT SAID POLICE OFFICER WAS UNFIT FOR DUTY.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(31 day(s) )</i>, VACATION DAYS&nbsp;<i>(14 day(s) )","GUILTY"
"924134","2014-11304","WHILE OFF-DUTY, DID FAIL TO REMAIN AT THE SCENE OF AN ACCIDENT.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(31 day(s) )</i>, VACATION DAYS&nbsp;<i>(14 day(s) )","GUILTY"
"924134","2014-11304","WHILE OFF-DUTY, DID FAIL AND NEGLECT TO COMPLY WITH NEW YORK CITY TRAFFIC REGULATIONS BY DRIVING THE WRONG WAY DOWN A ONE-WAY STREET AND DRIVING IN CIRCLES WITHIN AN INTERSECTION.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(31 day(s) )</i>, VACATION DAYS&nbsp;<i>(14 day(s) )","GUILTY"
"947798",NA,NA,NA,NA
"962902",NA,NA,NA,NA
"967183",NA,NA,NA,NA
"958874",NA,NA,NA,NA
"971546",NA,NA,NA,NA
"963630",NA,NA,NA,NA
"969938",NA,NA,NA,NA
"962577",NA,NA,NA,NA
"950823",NA,NA,NA,NA
"958875","2019-21274","while on-duty, wrongfully was late to or absent from her assignment without permission or police necessity.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, FORFEITURE OF TIME/LEAVE BALANCES, VACATION DAYS&nbsp;<i>(40 day(s) )","GUILTY"
"958875","2019-21274","while on duty, wrongfully was absent from her assignment without permission or police necessity.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, FORFEITURE OF TIME/LEAVE BALANCES, VACATION DAYS&nbsp;<i>(40 day(s) )","GUILTY"
"958875","2019-21274","while on duty, wrongfully made or caused false or inaccurate entries in a Command Sign In Log.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, FORFEITURE OF TIME/LEAVE BALANCES, VACATION DAYS&nbsp;<i>(40 day(s) )","GUILTY"
"958875","2019-21274","while on-duty, made inaccurate or misleading statements during a Department interview.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, FORFEITURE OF TIME/LEAVE BALANCES, VACATION DAYS&nbsp;<i>(40 day(s) )","GUILTY"
"958875","2019-21274","while on-duty, failed to make entries in a Command Sign In Log.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, FORFEITURE OF TIME/LEAVE BALANCES, VACATION DAYS&nbsp;<i>(40 day(s) )","GUILTY"
"943522",NA,NA,NA,NA
"967184",NA,NA,NA,NA
"937025",NA,NA,NA,NA
"922704",NA,NA,NA,NA
"935251",NA,NA,NA,NA
"960874",NA,NA,NA,NA
"917930",NA,NA,NA,NA
"935252","2010-2425","WHILE ON-DUTY, FAILED TO FOLLOW DARP PROCEDURES BY ALLOWING A NON-DARP TOWING COMPANY  TO REMOVE MOTOR VEHICLES FROM THE SCENE OF VARIOUS ACCIDENTS.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","PLEADED GUILTY"
"935252","2010-2425","WHILE ON-DUTY, FAILED TO FOLLOW DARP PROCEDURES BY NOT ISSUING A NOTICE OF VIOLATION TO THE UNAUTHORIZED TOWING COMPANY, WHEN IT APPEARED AT THE SCENE OF VARIOUS MOTOR VEHICLE ACCIDENTS AND TOWED SAID VEHICLES FROM THE SCENE.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","PLEADED GUILTY"
"935252","2010-2425","WHILE ON-DUTY, FAILED TO FOLLOW DARP PROCEDURE BY NOT REQUESTING AN AUTHORIZED DARP TOWING COMPANY AND ALLOWING A NON-DARP TOWING COMPANY TO REMOVE VEHICLES FROM THE SCENE OF VARIOUS MOTOR VEHICLE ACCIDENTS.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","PLEADED GUILTY"
"942125",NA,NA,NA,NA
"973570",NA,NA,NA,NA
"948087",NA,NA,NA,NA
"960875",NA,NA,NA,NA
"933966",NA,NA,NA,NA
"937027",NA,NA,NA,NA
"947211",NA,NA,NA,NA
"927605",NA,NA,NA,NA
"963631",NA,NA,NA,NA
"956883",NA,NA,NA,NA
"972767",NA,NA,NA,NA
"902729",NA,NA,NA,NA
"932960",NA,NA,NA,NA
"956884",NA,NA,NA,NA
"960670",NA,NA,NA,NA
"969939",NA,NA,NA,NA
"971547",NA,NA,NA,NA
"927132",NA,NA,NA,NA
"972086",NA,NA,NA,NA
"949253",NA,NA,NA,NA
"966692",NA,NA,NA,NA
"963632",NA,NA,NA,NA
"965305",NA,NA,NA,NA
"966189",NA,NA,NA,NA
"969940",NA,NA,NA,NA
"948088",NA,NA,NA,NA
"949460",NA,NA,NA,NA
"953050",NA,NA,NA,NA
"947213",NA,NA,NA,NA
"952625",NA,NA,NA,NA
"948291",NA,NA,NA,NA
"958878",NA,NA,NA,NA
"965306",NA,NA,NA,NA
"937029",NA,NA,NA,NA
"962578",NA,NA,NA,NA
"960876",NA,NA,NA,NA
"937030",NA,NA,NA,NA
"932961",NA,NA,NA,NA
"966693",NA,NA,NA,NA
"973117",NA,NA,NA,NA
"968606",NA,NA,NA,NA
"972768",NA,NA,NA,NA
"954099",NA,NA,NA,NA
"967185",NA,NA,NA,NA
"958879",NA,NA,NA,NA
"969941",NA,NA,NA,NA
"972769",NA,NA,NA,NA
"957812",NA,NA,NA,NA
"969942",NA,NA,NA,NA
"946693",NA,NA,NA,NA
"961916",NA,NA,NA,NA
"962580",NA,NA,NA,NA
"928710",NA,NA,NA,NA
"973571",NA,NA,NA,NA
"953051",NA,NA,NA,NA
"957813",NA,NA,NA,NA
"964139",NA,NA,NA,NA
"948241",NA,NA,NA,NA
"938940","2018-19067","WHILE OFF-DUTY HE CALLED ABOUT A MEMBER OF SERVICE AND ASKED FOR PREFERENTIAL TREATMENT.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"938940","2018-19067","DURING HIS OFFICIAL DEPARTEMENTAL INTERVIEW, WRONGFULLY MADE INACCURATE OR MISLEADING STATEMENTS AS TO HIS CONVERSATION WITH ANOTHER MEMBER OF SERVICE REGARDING AN ARRESTED INDIVIDUAL.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"935254","2010-1859","FAILED TO CONDUCT AN INVESTIGATION INTO AN ALLEGATION OF A PHYSICAL DISPUTE .","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(45 day(s) )","GUILTY"
"935254","2010-1859","FAILED TO OBTAIN MEDICAL ATTENTION FOR AN INJURED PERSON.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(45 day(s) )","GUILTY"
"935254","2010-1859","AFTER HAVING BEEN INVOLVED IN AN UNUSUAL POLICE INCIDENT, FAILED AND NEGLECTED TO REQUEST THE RESPONSE OF A PATROL SUPERVISOR AS REQUIRED .","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(45 day(s) )","GUILTY"
"935254","2010-1859","DID ABUSE HIS AUTHORITY AS A MEMBER OF THE NEW YORK CITY POLICE DEPARTMENT BY STRIKING AN INDIVIDUAL KNOWN TO THE DEPARTMENT WITH AN OBJECT FOR NO LEGITIMATE POLICE PURPOSE.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(45 day(s) )","GUILTY"
"940425",NA,NA,NA,NA
"951969",NA,NA,NA,NA
"933967","2010-2951","WHILE OFF-DUTY , REFUSED TO INDETIFY SELF AS A POLICE OFFICER TO ON DUTY POLICE OFFICERS","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )</i>, VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"933967","2010-2951","WHILE OFF DUTY , ACTED DISCOURTEOUS TO ON DUTY POLICE OFFICERS","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )</i>, VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"933967","2010-2951","WHILE OFF-DUTY  FAILED TO COMPLY WITH ON-DUTY YONKERS POLICE OFFICERS' ORDERS","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )</i>, VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"940426",NA,NA,NA,NA
"945234",NA,NA,NA,NA
"965789",NA,NA,NA,NA
"969943",NA,NA,NA,NA
"949254",NA,NA,NA,NA
"951970",NA,NA,NA,NA
"904455",NA,NA,NA,NA
"953053",NA,NA,NA,NA
"919345",NA,NA,NA,NA
"952894",NA,NA,NA,NA
"959791",NA,NA,NA,NA
"967186",NA,NA,NA,NA
"938941",NA,NA,NA,NA
"945953",NA,NA,NA,NA
"970465",NA,NA,NA,NA
"960855",NA,NA,NA,NA
"937031",NA,NA,NA,NA
"928158",NA,NA,NA,NA
"950824",NA,NA,NA,NA
"949255",NA,NA,NA,NA
"942128",NA,NA,NA,NA
"972087",NA,NA,NA,NA
"930471",NA,NA,NA,NA
"943523",NA,NA,NA,NA
"907657",NA,NA,NA,NA
"917935",NA,NA,NA,NA
"940429",NA,NA,NA,NA
"969944",NA,NA,NA,NA
"971550",NA,NA,NA,NA
"968608",NA,NA,NA,NA
"972770",NA,NA,NA,NA
"953054",NA,NA,NA,NA
"950825",NA,NA,NA,NA
"938942","2014-12710","WHILE ON-DUTY,WRONGFULLY SEARCHED A VEHICLE WHICH WAS OCCUPIED, WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: REPRIMAND, REPRIMAND, TRAINING, TRAI","GUILTY"
"938942","2014-12710","WHILE ON-DUTY,WRONGFULLY SEARCHED A VEHICLE WHICH WAS OCCUPIED, WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: REPRIMAND, REPRIMAND, TRAINING, TRAI","GUILTY"
"924138",NA,NA,NA,NA
"932962",NA,NA,NA,NA
"955126",NA,NA,NA,NA
"955127",NA,NA,NA,NA
"937032",NA,NA,NA,NA
"955128",NA,NA,NA,NA
"953868",NA,NA,NA,NA
"956886",NA,NA,NA,NA
"961917",NA,NA,NA,NA
"956887",NA,NA,NA,NA
"955130",NA,NA,NA,NA
"961918","2018-19217","WHILE ON-DUTY, FAILED TO SAFEGUARD A PRISONER, RESULTING IN ESCAPE OF PRISONER.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(15 day(s) )","GUILTY"
"951971",NA,NA,NA,NA
"961919",NA,NA,NA,NA
"959402",NA,NA,NA,NA
"944624",NA,NA,NA,NA
"957814",NA,NA,NA,NA
"917119",NA,NA,NA,NA
"941288","2015-13675","FAILED TO SAFEGUARD HIS RESTRICTED PARKING PERMIT","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(13 day(s) )","GUILTY"
"969945",NA,NA,NA,NA
"944771",NA,NA,NA,NA
"927135",NA,NA,NA,NA
"950826",NA,NA,NA,NA
"972088",NA,NA,NA,NA
"945235",NA,NA,NA,NA
"949887",NA,NA,NA,NA
"960878",NA,NA,NA,NA
"940430",NA,NA,NA,NA
"966190",NA,NA,NA,NA
"903165",NA,NA,NA,NA
"970681",NA,NA,NA,NA
"963633",NA,NA,NA,NA
"927137","2010-1176","FAILED AND NEGLECTED TO TAKE APPROPRIATE POLICE ACTION AND EFFECTUATE AN ARREST OF THE CIVILIAN FOR BRIBERY.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, FINE, SUSPENDED W/O PAY&nbsp;<i>(5 day(s) )</i>, VACATION DAYS&nbsp;<i>(25 day(s) )","GUILTY"
"927137","2015-13764","WHILE ON SICK LEAVE, ON MULTIPLE OCCASIONS, WAS ABSENT FROM SAID RESIDENCE WITHOUT THE PERMISSION OF SAID OFFICER's DISTRICT SURGEON AND/OR HEALTH SERVICES DIVISION SICK DESK SUPERVISOR","Case: 2, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"950827",NA,NA,NA,NA
"947215",NA,NA,NA,NA
"945954",NA,NA,NA,NA
"930653",NA,NA,NA,NA
"941067",NA,NA,NA,NA
"925674",NA,NA,NA,NA
"928713",NA,NA,NA,NA
"959792",NA,NA,NA,NA
"900474",NA,NA,NA,NA
"945955",NA,NA,NA,NA
"962582",NA,NA,NA,NA
"919349",NA,NA,NA,NA
"924702",NA,NA,NA,NA
"960880",NA,NA,NA,NA
"954100",NA,NA,NA,NA
"938945",NA,NA,NA,NA
"953318",NA,NA,NA,NA
"884290",NA,NA,NA,NA
"941068","2014-11735","WHILE ON-DUTY, WHILE BEING INTERVIEWED AT THE CIVILIAN COMPLAINT REVIEW BOARD REGARDING A POLICE INCIDENT, DID MAKE INACCURATE AND MISLEADING STATEMENTS.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"941068","2016-16385","WHILE ON DUTY STOPPED A PERSON KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 2, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"941068","2016-16385","WHILE ON DUTY QUESTIONED A PERSON KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 2, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"941068","2016-16575","WHILE ON DUTY WAS DISCOURTEOUS TO A SUPERVISORY MOS OF NEW YORK CITY POLICE DEPARTMENT.","Case: 3, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(32 day(s) )</i>, VACATION DAYS&nbsp;<i>(13 day(s) )","GUILTY"
"941068","2016-16575","WHILE ON DUTY DISOBEYED THE LAWFUL ORDER OF A SUPERVISORY MOS OF THE NEW YORK CITY POLICE DEPARTMENT.","Case: 3, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(32 day(s) )</i>, VACATION DAYS&nbsp;<i>(13 day(s) )","GUILTY"
"941068","2016-16575","WHILE ON DUTY DISOBEYED THE LAWFUL ORDER OF A SUPERVISORY MOS OF THE NEW YORK CITY POLICE DEPARTMENT.","Case: 3, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(32 day(s) )</i>, VACATION DAYS&nbsp;<i>(13 day(s) )","GUILTY"
"941068","2016-16575","FAILED AND NEGLECTED TO TIMELY SUBMIT TO THE DEPARTMENT OVERTIME REPORTS FOR A TOTAL OF SIXTY (60) HOURS OF OVERTIME.","Case: 3, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(32 day(s) )</i>, VACATION DAYS&nbsp;<i>(13 day(s) )","GUILTY"
"945956","2014-11280","WHILE ON-DUTY, STOPPED AND FRISKED AN INDIVIDUAL KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(3 day(s) )","GUILTY"
"945956","2014-11280","WHILE ON-DUTY, STOPPED AND FRISKED AN INDIVIDUAL KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(3 day(s) )","GUILTY"
"945956","2014-11280","WHILE ON-DUTY, SEARCHED AN INDIVIDUAL KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(3 day(s) )","GUILTY"
"969196",NA,NA,NA,NA
"966694",NA,NA,NA,NA
"967988",NA,NA,NA,NA
"968609",NA,NA,NA,NA
"944772",NA,NA,NA,NA
"960881",NA,NA,NA,NA
"938946",NA,NA,NA,NA
"927140",NA,NA,NA,NA
"945957",NA,NA,NA,NA
"951885",NA,NA,NA,NA
"949258",NA,NA,NA,NA
"960882",NA,NA,NA,NA
"927614",NA,NA,NA,NA
"947216",NA,NA,NA,NA
"925676",NA,NA,NA,NA
"937033",NA,NA,NA,NA
"922710","2018-18671","Off post.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, VACATION DAYS&nbsp;<i>(25 day(s) )","GUILTY"
"922710","2018-18671","Absent without leave.\r\nOff Post.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, VACATION DAYS&nbsp;<i>(25 day(s) )","GUILTY"
"922710","2018-18671","Failed to timely make proper notifications.","Case: 1, Penalty: DEDUCTION OF PENSIONABLE TIME, VACATION DAYS&nbsp;<i>(25 day(s) )","GUILTY"
"969946",NA,NA,NA,NA
"972089",NA,NA,NA,NA
"966695",NA,NA,NA,NA
"953056",NA,NA,NA,NA
"944773",NA,NA,NA,NA
"949888","2016-15330","POSTED ON SNAPCHAT PHOTOGRAPHS OF A PRISONER IN THE HOLDING CELL AREA.","Case: 1, Penalty: INSTRUCTIONS, VACATION DAYS&nbsp;<i>(15 day(s) )","GUILTY"
"949888","2016-15330","WRONGFULLY ASKED TWO INDIVIDUALS TO PERSUADE THE COMPLAINANT TO NOT PURSUE A COMPLAINT AGAINST HIM.","Case: 1, Penalty: INSTRUCTIONS, VACATION DAYS&nbsp;<i>(15 day(s) )","GUILTY"
"949888","2016-15330","WRONGFULLY TOOK A VIDEO IMAGE OF HIMSELF WHILE IN AN RMP, BRIEFLY DISCUSSED A PRISONER THAT HE ARRESTED IN SAID VIDEO IMAGE, AND POSTED SAID VIDEO IMAGE ON SNAPCHAT.","Case: 1, Penalty: INSTRUCTIONS, VACATION DAYS&nbsp;<i>(15 day(s) )","GUILTY"
"927141",NA,NA,NA,NA
"931806",NA,NA,NA,NA
"964140",NA,NA,NA,NA
"947217",NA,NA,NA,NA
"922712",NA,NA,NA,NA
"967594",NA,NA,NA,NA
"968610",NA,NA,NA,NA
"953057","2014-11581","WHILE OFF-DUTY, WAS UNFIT FOR DUTY DUE TO THE OVER INDULGENCE OF AN INTOXICANT.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"960883",NA,NA,NA,NA
"955131",NA,NA,NA,NA
"959793",NA,NA,NA,NA
"962584",NA,NA,NA,NA
"949260",NA,NA,NA,NA
"970682",NA,NA,NA,NA
"935256",NA,NA,NA,NA
"966191",NA,NA,NA,NA
"960884",NA,NA,NA,NA
"969197",NA,NA,NA,NA
"948490",NA,NA,NA,NA
"913667",NA,NA,NA,NA
"931807",NA,NA,NA,NA
"959794",NA,NA,NA,NA
"968611",NA,NA,NA,NA
"970683",NA,NA,NA,NA
"960885",NA,NA,NA,NA
"956888",NA,NA,NA,NA
"938947",NA,NA,NA,NA
"942131",NA,NA,NA,NA
"969198",NA,NA,NA,NA
"944774",NA,NA,NA,NA
"972090",NA,NA,NA,NA
"956889",NA,NA,NA,NA
"964141",NA,NA,NA,NA
"960886",NA,NA,NA,NA
"971132",NA,NA,NA,NA
"955132",NA,NA,NA,NA
"935257",NA,NA,NA,NA
"937915",NA,NA,NA,NA
"936077",NA,NA,NA,NA
"947218",NA,NA,NA,NA
"969199",NA,NA,NA,NA
"955217",NA,NA,NA,NA
"932966",NA,NA,NA,NA
"949262",NA,NA,NA,NA
"965308",NA,NA,NA,NA
"932967",NA,NA,NA,NA
"938948",NA,NA,NA,NA
"947219",NA,NA,NA,NA
"964142",NA,NA,NA,NA
"949263",NA,NA,NA,NA
"972091",NA,NA,NA,NA
"972455",NA,NA,NA,NA
"963135",NA,NA,NA,NA
"955133",NA,NA,NA,NA
"969947",NA,NA,NA,NA
"937034",NA,NA,NA,NA
"940433",NA,NA,NA,NA
"960887",NA,NA,NA,NA
"966192",NA,NA,NA,NA
"962583",NA,NA,NA,NA
"973575",NA,NA,NA,NA
"972773",NA,NA,NA,NA
"961921",NA,NA,NA,NA
"933969",NA,NA,NA,NA
"938949",NA,NA,NA,NA
"949264","2016-15146","WHILE ON-DUTY, FAILED AND NEGLECTED TO SAFEGUARD HIS ON-DUTY FIREARM.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(33 day(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(20 day(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
"949264","2016-15146","WHILE ON-DUTY, FAILED TO RENDER REASONABLE AID TO A SICK OR INJURED PERSON.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(33 day(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(20 day(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
"949264","2016-15146","WHILE ON-DUTY, WAS INVOLVED IN A PHYSICAL ALTERCATION WITH ANOTHER MEMBER OF SERVICE.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(33 day(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(20 day(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
"949264","2016-15146","HAVING BECOME AWARE OF AN ALLEGATION OF MISCONDUCT BY A MEMBER OF THE SERVICE, FAILED TO REPORT SAID ALLEGATION TO THE INTERNAL AFFAIRS BUREAU.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(33 day(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(20 day(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
"949264","2016-15146","WHILE ON-DUTY, FAILDED AND NEGLECTED TO MAKE ACTIVITY LOG ENTRIES.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(33 day(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(20 day(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
"949264","2016-15901","WHILE OFF-DUTY, OPERATED A MOTOR VEHICLE WHILE UNDER THE INFLUENCE OF AN INTOXICANT.","Case: 2, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(33 day(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(20 day(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
"949264","2016-15901","OPERATED A MOTOR VEHICLE WHILE HIS ABILITY WAS IMPAIRED BY THE CONSUMPTION OF AN INTOXICANT.","Case: 2, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(33 day(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(20 day(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
